Audio/Music Volumes/音樂音量,Options
Audio/Musician Songs/樂手歌曲,Options
Audio/Speaker Mode/揚聲器模式,Options
Audio/The Speaker Mode can only be adjusted from the main menu/揚聲器模式只能從主菜單調整,Options
Audio/VOIP/VOIP,Options
Audio/Weapon Fire/武器射擊,Options
Audio/Weather/天氣,Options
Game/遊戲,Options
Game/Aiming Firearm/火槍瞄準,Options
Game/Auto Bayonet Switch/自動切換刺刀,Options
Game/Bounce/畫面跳動,Options
Game/Chat/RecruitChannel/招募頻道,Options
Game/Cinematic/DeadX/偏航靈敏度,Options
Game/Cinematic/DeadY/音高靈敏度,Options
Game/Cinematic/RotX/偏航速度,Options
Game/Cinematic/RotY/俯仰速度,Options
Game/CinematicCamera/電影攝影機,Options
Game/Crosshair/Blue/藍色,Options
Game/Crosshair/Crosshair Configuration/十字準線配置,Options
Game/Crosshair/Crosshair1/默認,Options
Game/Crosshair/Crosshair2/箭頭,Options
Game/Crosshair/Crosshair3/幻想,Options
Game/Crosshair/Crosshair4/線,Options
Game/Crosshair/Crosshair5/釘,Options
Game/Crosshair/DynamicCrosshair/動態十字準線,Options
Game/Crosshair/Green/綠色,Options
Game/Crosshair/Preview/預習,Options
Game/Crosshair/Red/紅色,Options
Game/Crosshair/Style/樣式,Options
Game/Crosshair/Transparency/透明度,Options
Game/Crosshair/WarningMessage/十字準線變化僅在產卵時可見,Options
Game/Custom Name/自定義名稱,Options
Game/Field Of View/視野,Options
Game/Freeflight/CinematicMode/電影模式,Options
Game/Freeroam Camera/自由游動攝像頭,Options
Game/Global Sensitivity/全局靈敏度,Options
Game/Invert Mouse Y/反轉滑鼠Y軸,Options
Game/Maximum Corpses/最大尸體數量,Options
Game/Melee Cam Distance/近戰鏡頭距離,Options
Game/Melee Combat/近戰格鬥,Options
Game/Mouse Sensitivity/滑鼠靈敏度,Options
Game/Normal Speed/正常速度,Options
Game/Other/其他,Options
Game/Playe Name Settings can only be adjusted from the Main Menu/玩家名稱只能在主菜單修改,Options
Game/Player Name/玩家名稱,Options
Game/Ragdoll Corpses/物理尸體,Options
Game/Same Attack Sensitivity/相同的攻擊靈敏度,Options
Game/Seconds InGame/持續秒數,Options
Game/Show Player Names/顯示玩家姓名,Options
Game/UI/Broadcasted Messages/廣播訊息,Options
Game/UI/Buffs Indicators/BUFFs提示,Options
Game/UI/CenterScreen Dot/中心標點,Options
Game/UI/Chat/聊天,Options
Game/UI/Crosshair/瞄準星,Options
Game/UI/Friendly Indicator/友軍指示符,Options
Game/UI/Friendly Nametags/友軍名稱,Options
Game/UI/Health  Weapon/生命值和武器,Options
Game/UI/Interaction Indicators/互動指標,Options
Game/UI/Kill Feed/擊殺反饋,Options
Game/UI/LatencyIndicator/延遲指標,Options
Game/UI/LatencyWarning/延遲警告,Options
Game/UI/Minimap/小地圖,Options
Game/UI/Objectives Panel/目標版面,Options
Game/UI/Personal Score/個人得分,Options
Game/UI/Player Joined Notifications/玩家加入的通知,Options
Game/UI/Reload Indicator/重新裝填提示,Options
Game/UI/Round Info Panel/回合信息面板,Options
Game/UI/Show Announcer/節目播音員,Options
Game/UI/Show Server Name/顯示服務器名字,Options
Game/UI/Spectating Text/旁觀文本,Options
Game/UI/VOIP Markers/VOIP標記,Options
Game/Upload Error Log/上傳錯誤日誌,Options
Game/Use Steam Name/使用Steam名稱,Options
Game/UI/EmplacementHealthIndicator/安置健康指標,Options
Game/UI/OfficerOrderLineIndicatorMarker/官員線指示標記,Options
Game/UI/OfficerOrderReinforceIndicatorMarker/官員加強指標標記,Options
Game/User Interface/用戶界面,Options
Keys/按鍵,Options
Keys/1st 3rd Person Camera/第1第3人稱視角,Options
Keys/Administration Console/管理員控制台,Options
Keys/Aim Firearm/瞄準,Options
Keys/Artillery Weapons/炮兵武器,Options
Keys/Auto Run/自動奔跑,Options
Keys/Backward/後退,Options
Keys/Cameras/攝像機,Options
Keys/Change Chat Channel/改變語音頻道,Options
Keys/Chat/文字聊天,Options
Keys/ChatTitle/聊天配置,Options
Keys/Communications/交流,Options
Keys/Crouch/下蹲,Options
Keys/Down/下,Options
Keys/Equip Lantern/裝備提燈,Options
Keys/Equip Musical Instrument/裝備樂器,Options
Keys/Equip Spyglass/裝備望遠鏡,Options
Keys/Fire Firearm/開火,Options
Keys/Firearm Weapons/火槍,Options
Keys/Forward/前進,Options
Keys/Freeroam Camera/自由漫遊視角,Options
Keys/Interact/交互,Options
Keys/Inventory/物品欄,Options
Keys/Jump/跳躍,Options
Keys/Last Voice Command/上一個語音命令,Options
Keys/Left/左移,Options
Keys/Lower Next Sail/卸下下一面船帆,Options
Keys/Melee Attack/近戰攻擊,Options
Keys/Melee Block/近戰格鬥,Options
Keys/Melee Weapons/近戰武器,Options
Keys/Melee Bash/近戰狂歡,Options
Keys/Miscellaneous/雜項,Options
Keys/Move Backwards/後退,Options
Keys/Move Forward/前進,Options
Keys/Movement/移動,Options
Keys/Musicians/樂手,Options
Keys/Mute Players Window/靜音玩家窗口,Options
Keys/Open Music Panel/打開音樂版面,Options
Keys/Orbit Camera/軌跡視角,Options
Keys/Patriotic Cheer/戰吼,Options
Keys/Push To Talk/按鍵說話,Options
Keys/Raise Next Sail/升起下一面船帆,Options
Keys/Reload Firearm/重新裝填,Options
Keys/Right/右,Options
Keys/Rotate Down/向下轉,Options
Keys/Rotate Left/向左轉,Options
Keys/Rotate Right/向右轉,Options
Keys/Rotate Up/向上轉,Options
Keys/Row Backwards/向後划,Options
Keys/Row Boats/划船,Options
Keys/Row Forward/向前划,Options
Keys/Sailing Ships/駕駛帆船,Options
Keys/Scoreboard/得分板,Options
Keys/Shout Insult/嘲諷,Options
Keys/Sprint/奔跑,Options
Keys/Steer Left/左轉舵,Options
Keys/Steer Right/右轉舵,Options
Keys/Stop Playing Song/停止演奏,Options
Keys/Strafe Left/左移,Options
Keys/Strafe Right/右移,Options
Keys/Toggle Melee Firearm/切換火槍近戰,Options
Keys/Toggle User Interface/切換用戶界面,Options
Keys/ReinforceOrder/加強秩序,Options
Keys/FormLineOrder/表格行順序,Options
Keys/FireAtWillOrder/意誌著火,Options
Keys/ChargeOrder/收費單,Options
Keys/MakeReady/做好準備,Options
Keys/Fire/消防令,Options
Keys/CeaseFire/停火命令,Options
Keys/BreakRankAndFollow/打破排名並遵循順序,Options
Keys/Up/上,Options
Keys/Voices Panel/語音版面,Options
Keys/ModeSelection/模式選擇,Options
Keys/Sappers/工兵,Options
Keys/Officers/長官,Options
Keys/ToggleOfficerWindow/發布訂單欄,Options
Keys/EquipHammer/裝備錘子,Options
Keys/Walk Run/走/跑,Options
Options/選項,Options
Sprint Speed/奔跑速度,Options
Values/1800s/1800s,Options
Values/Default/默認,Options
Values/Extreme/極致,Options
Values/FXAA/FXAA,Options
Values/Gritty/Gritty,Options
Values/High/高,Options
Values/KeyCodes/Back Quote/~,Options
Values/KeyCodes/Backspace/Backspace,Options
Values/KeyCodes/Down Arrow/↓,Options
Values/KeyCodes/Enter/Enter,Options
Values/KeyCodes/Left Alt/左Alt,Options
Values/KeyCodes/Left Arrow/←,Options
Values/KeyCodes/Left Click/左鍵,Options
Values/KeyCodes/Left Control/左Ctrl,Options
Values/KeyCodes/Left Shift/左Shift,Options
Values/KeyCodes/Middle Click/中鍵,Options
Values/KeyCodes/Mouse Button 3/滑鼠按鍵3,Options
Values/KeyCodes/Mouse Button 4/滑鼠按鍵4,Options
Values/KeyCodes/Mouse Button 5/滑鼠按鍵5,Options
Values/KeyCodes/Mouse Button 6/滑鼠按鍵6,Options
Values/KeyCodes/Right Alt/右Alt,Options
Values/KeyCodes/Right Arrow/→,Options
Values/KeyCodes/Right Click/右鍵,Options
Values/KeyCodes/Right Control/右Ctrl,Options
Values/KeyCodes/Scroll Lock/Scroll Lock,Options
Values/KeyCodes/Space/空格,Options
Values/KeyCodes/Tab/Tab,Options
Values/KeyCodes/Up Arrow/↑,Options
Values/Low/低,Options
Values/Medium/中,Options
Values/Normal/普通,Options
Values/Off/關閉,Options
Values/SpeakerMode/5 Speaker Surround/5揚聲器環繞聲,Options
Values/SpeakerMode/51 Surround/5.1環繞聲,Options
Values/SpeakerMode/71 Surround/7.1環繞聲,Options
Values/SpeakerMode/Dolby Pro Logic 51/杜比定向邏輯5.1,Options
Values/SpeakerMode/Mono/單聲道,Options
Values/SpeakerMode/Quad/四聲道,Options
Values/SpeakerMode/Stereo/雙聲道,Options
Values/TAA/TAA,Options
Values/Ultra/超高,Options
Values/Very High/非常高,Options
Values/Very Low/非常低,Options
Video/視像,Options
Video/Advanced/高級的,Options
Video/Ambient Occlusion/環境光遮蔽,Options
Video/Anisotropic Textures/各向異性紋理,Options
Video/Antialiasing/抗鋸齒,Options
Video/Blend Weights/動畫質量,Options
Video/Bloom/光亮,Options
Video/Brightness/亮度,Options
Video/Cannonball Trails/炮彈軌跡,Options
Video/Color Adjustments/顏色調整,Options
Video/Color Profile/顏色調整,Options
Video/Contact Shadows/觸點陰影,Options
Video/Contrast/對比度,Options
Video/Depth Of Field/景深,Options
Video/Display/顯示,Options
Video/FPS Limit/FPS限制,Options
Video/Framerate/幀速率,Options
Video/Fullscreen/全屏,Options
Video/Graphics Preset/圖像預設,Options
Video/Grass Density/草叢密度,Options
Video/Grass Distance/草叢距離,Options
Video/LOD Quality/LOD質量,Options
Video/Lens Dirt Effects/鏡頭污垢效果,Options
Video/Lens Flare/鏡頭光暈,Options
Video/Ocean Quality/海洋質量,Options
Video/Resolution/分辨率,Options
Video/Shadow Distance/陰影距離,Options
Video/Shadow Quality/陰影質量,Options
Video/Sharpen Image/銳化圖像,Options
Video/Skybox Quality/天空盒質量,Options
Video/Sun Rays/光線,Options
Video/Texture Quality/紋理質量,Options
Video/VSYNC/垂直同步,Options
Video/Vignetting/漸暈,Options
Video/Volumetric Lights/體積燈,Options
Values/ShortKeyCodes/BackQuote/`,Options
Values/ShortKeyCodes/Backspace/BCK,Options
Values/ShortKeyCodes/Return/ENT,Options
Values/ShortKeyCodes/UpArrow/ARU,Options
Values/ShortKeyCodes/LeftArrow/ARL,Options
Values/ShortKeyCodes/RightArrow/ARR,Options
Values/ShortKeyCodes/DownArrow/ARD,Options
Values/ShortKeyCodes/Mouse0/LMB,Options
Values/ShortKeyCodes/Mouse1/RMB,Options
Values/ShortKeyCodes/Mouse2/MMB,Options
Values/ShortKeyCodes/Mouse3/MB3,Options
Values/ShortKeyCodes/Mouse4/MB4,Options
Values/ShortKeyCodes/Mouse5/MB5,Options
Values/ShortKeyCodes/Mouse6/MB6,Options
Values/ShortKeyCodes/LeftControl/LCT,Options
Values/ShortKeyCodes/RightControl/RCT,Options
Values/ShortKeyCodes/LeftShift/LSH,Options
Values/ShortKeyCodes/RightShift/RSH,Options
Values/ShortKeyCodes/LeftAlt/LAT,Options
Values/ShortKeyCodes/RightAlt/RAT,Options
Values/ShortKeyCodes/Space/SPC,Options
Values/ShortKeyCodes/Tab/TAB,Options
Values/ShortKeyCodes/Insert/INS,Options
Values/ShortKeyCodes/Home/HOM,Options
Values/ShortKeyCodes/Alpha0/0,Options
Values/ShortKeyCodes/Alpha1/1,Options
Values/ShortKeyCodes/Alpha2/2,Options
Values/ShortKeyCodes/Alpha3/3,Options
Values/ShortKeyCodes/Alpha4/4,Options
Values/ShortKeyCodes/Alpha5/5,Options
Values/ShortKeyCodes/Alpha6/6,Options
Values/ShortKeyCodes/Alpha7/7,Options
Values/ShortKeyCodes/Alpha8/8,Options
Values/ShortKeyCodes/Alpha9/9,Options
Values/ShortKeyCodes/Keypad0/K0,Options
Values/ShortKeyCodes/Keypad1/K1,Options
Values/ShortKeyCodes/Keypad2/K2,Options
Values/ShortKeyCodes/Keypad3/K3,Options
Values/ShortKeyCodes/Keypad4/K4,Options
Values/ShortKeyCodes/Keypad5/K5,Options
Values/ShortKeyCodes/Keypad6/K6,Options
Values/ShortKeyCodes/Keypad7/K7,Options
Values/ShortKeyCodes/Keypad8/K8,Options
Values/ShortKeyCodes/Keypad9/K9,Options
Values/ShortKeyCodes/KeypadPeriod/.,Options
Values/ShortKeyCodes/KeypadDivide//,Options
Values/ShortKeyCodes/KeypadMultiply/*,Options
Values/ShortKeyCodes/KeypadMinus/MIN,Options
Values/ShortKeyCodes/KeypadPlus/+,Options
Values/ShortKeyCodes/KeypadEnter/ENT,Options
Values/ShortKeyCodes/KeypadEquals/=,Options
Values/ShortKeyCodes/PageUp/PGU,Options
Values/ShortKeyCodes/PageDown/PGD,Options
Values/ShortKeyCodes/Numlock/NLK,Options
Values/ShortKeyCodes/CapsLock/CLK,Options
Values/ShortKeyCodes/ScrollLock/SLK,Options
Values/ShortKeyCodes/Help/HLP,Options
Values/ShortKeyCodes/Print/PRT,Options
Values/ShortKeyCodes/SysReq/SYS,Options
Values/ShortKeyCodes/Break/BRK,Options
Values/ShortKeyCodes/Menu/MNU,Options
Values/ShortKeyCodes/RightBracket/],Options
Values/ShortKeyCodes/LeftBracket/[,Options
Values/ShortKeyCodes/Backslash/\,Options
Values/ShortKeyCodes/Equals/=,Options
Values/ShortKeyCodes/Semicolon/;,Options
Values/ShortKeyCodes/Colon/:,Options
Values/ShortKeyCodes/Slash//,Options
Values/ShortKeyCodes/Period/.,Options
Values/ShortKeyCodes/Minus/MIN,Options
"Values/ShortKeyCodes/Comma/,",Options
Values/ShortKeyCodes/Plus/+,Options
Values/ShortKeyCodes/Asterisk/*,Options
Values/ShortKeyCodes/Quote/',Options
Values/ShortKeyCodes/Pause/PSE,Options
Values/ShortKeyCodes/Escape/ESC,Options
Values/ShortKeyCodes/Clear/CLR,Options
Video/Preset/預置,Options
Keys/Chinese (Traditional),Change Language Panel
Change/更改,Change Language Panel
Change Language/改變語言,Change Language Panel
Language/語言,Change Language Panel
Languages/語言,Change Language Panel
Keys/Chinese (Traditional),Main Menu Development Panel
Forum/Forum,Main Menu Development Panel
Join Discord Participate in organised events/Join Discord! Participate in organised events.,Main Menu Development Panel
Report a bug/Report bug,Main Menu Development Panel
Thank you for supporting Holdfast Nations At War/Thank you for supporting Holdfast: Nations At War!,Main Menu Development Panel
View roadmap/View roadmap,Main Menu Development Panel
We are actively developing the game based on community feedback Work on improving melee combat is ongoing to continue promote competitiveness  Anvil Game Studios/We are actively developing the game based on community feedback. Work on improving melee combat is ongoing to continue promote competitiveness. - <b>Anvil Game Studios</b>,Main Menu Development Panel
Keys/Chinese (Traditional),Connection Errors
AlreadyConnectedHeader/已經連接,Connection Errors
YouAreStillConnected/您仍然連接到服務器。等待一會兒，然後再嘗試重新加入。,Connection Errors
BannedByAdministratorHeader/被管理員禁止,Connection Errors
DeniedAccessToTheServer/您被拒絕訪問服務器。,Connection Errors
ContactServerAdministratorToAppeal/聯繫相關服務器管理員以申請禁令。,Connection Errors
KickedByAdministratorHeader/被管理員踢了,Connection Errors
YouHaveBeenKickedByAnAdministrator/你被管理員踢了。,Connection Errors
EnsureToAbideByTheRules/確保您遵守服務器的規則。,Connection Errors
GameClientNotUpdatedHeader/遊戲客戶端未更新,Connection Errors
GameClientNotUpdated/Holdfast：戰爭中的國家已經更新！重新啟動遊戲以下載最新版本。,Connection Errors
DownloadBySteamInstructionTitle/您可以通過執行以下操作強制Steam下載最新版本：,Connection Errors
"DownloadBySteamInstructionBody/1.退出Holdfast：戰爭中的國家。
2.在Steam遊戲庫中找到Holdfast：Nations At War。
3.右鍵單擊Holdfast：Nations At War，然後從下拉菜單中選擇“屬性”。
4.轉到“本地文件”選項卡。
5.單擊“驗證遊戲文件的完整性...”按鈕。
6.等到Steam完成驗證遊戲文件然後重新啟動遊戲。",Connection Errors
GameServerNotUpdatedHeader/遊戲服務器未更新,Connection Errors
GameServerNotUpdated/遊戲服務器不及最新版本的Holdfast：Nations War。,Connection Errors
ContactServerAdminToUpdateServer/請與相關服務器管理員聯繫以更新服務器。,Connection Errors
PasswordIsIncorrectHeader/密碼不正確,Connection Errors
EnteredPasswordIsIncorrect/您輸入密碼不正確。,Connection Errors
PasswordsAreCaseSensitive/密碼區分大小寫。確保未啟用“大寫鎖定”鍵。,Connection Errors
GameServerIsFullHeader/遊戲服務器已滿,Connection Errors
GameServerCurrentlyFull/遊戲服務器目前已滿。,Connection Errors
JoinAnotherServerOrWaitForSlot/請加入其他服務器或等到插槽可用。,Connection Errors
ServerShutdownHeader/服務器關機,Connection Errors
ServerWasShutdown/服務器已關閉。請加入其他服務器繼續播放。,Connection Errors
DisconnectedHeader/斷開的,Connection Errors
YouHaveBeenDisconnected/你已經與服務器斷開連接。,Connection Errors
YouMustBeConnectedToSteam/確保您沒有在“離線模式”下運行Steam。您必須連接到Steam才能玩。,Connection Errors
UnableToConnectHeader/無法連接,Connection Errors
CheckInternetConnectionStability/您無法連接到服務器。確保您的互聯網連接穩定。,Connection Errors
TroubleshootInstructionHeader/還建議嘗試以下故障排除方法：,Connection Errors
"TroubleshootInstructionBody/1.退出然後再回到Steam上。
2.重新啟動Internet連接。
3.重新啟動路由器。
4.暫時禁用可能阻止連接的任何防病毒或防火牆。
5.確保您沒有在VPN後面操作。
6.通過Steam驗證遊戲文件的完整性。
7.確保您沒有在“離線模式”下運行Steam。您必須連接到Steam才能玩。
8.轉到'\ AppData \ LocalLow \ Anvil Game Studio'並刪除'Holdfast NaW'文件夾。
8.2。備份'muteplayerschat'和'muteplayersvoip'文本文件，因為它們包含您的靜音播放器信息。
9.嘗試通過Steam上的朋友聯繫。
10.嘗試使用其他互聯網連接（如果有）。",Connection Errors
RequestFurtherAssistance/請求Discord的進一步幫助。錯誤ID為{0}。,Connection Errors
SteamUnableToAuthenticateHeader/蒸汽無法驗證,Connection Errors
"AuthenticateInstructionBody/您無法通過Steam進行身份驗證。您必須連接到Steam才能玩。
嘗試以下故障排除方法：

1.退出Steam。
2.重新登錄Steam。
3.重新啟動Holdfast：戰爭中的國家。",Connection Errors
ServerMessageHeader/服務器消息,Connection Errors
SteamConnectionHeader/蒸汽連接,Connection Errors
Keys/Chinese (Traditional),Dialog Buttons
No/否,Dialog Buttons
Ok/好,Dialog Buttons
Yes/是,Dialog Buttons
Keys/Chinese (Traditional),Capture Point Notification Pane
Objective 0 lost/目標{0}丟失,Capture Point Notification Pane
Objective 0 taken/已採用目標{0},Capture Point Notification Pane
Keys/Chinese (Traditional),Notifications
Ammobox/Ammobox,Notifications
Assister/你正在協助其他玩家移動大砲。,Notifications
BorderWarning/你在離開戰場。快回頭！,Notifications
BuildingMode/建造,Notifications
CanPlaceLadder/你可以把梯子放在這個位置。,Notifications
CannotLoad/你無法在這種火砲中加載你的彈藥。,Notifications
CannotPlaceObject/您無法在此處放置對象。,Notifications
Chair/椅子,Notifications
ChevauxDeFriseLarge/Chevaux De Frize（l）,Notifications
ChevauxDeFriseSmall/Chevaux De Frize（s）,Notifications
DeconstructMode/解構,Notifications
Earthworks/土方工程,Notifications
EmplacementBuildLimitExceeded/無法建造{0}，因為此類型的建築物太多。,Notifications
EmplacementPlaced/已放置{0}。,Notifications
EnemyShipCaptured/我們抓住了敵人的船隻{0}！,Notifications
EnemyShipSunk/我們沉沒了敵人的船隻{0}！,Notifications
ExitPositionError/加農炮的位置太靠近物體。你無法瞄準。,Notifications
ExplosiveBarrel/爆炸桶,Notifications
FriendlyShipCaptured/盟軍船隻{0}已被捕獲！,Notifications
FriendlyShipSunk/盟軍船隻{0}已經沉沒！,Notifications
Gabion/石籠,Notifications
HammerConstructMode/構造,Notifications
HammerDeconstructMode/解構,Notifications
HammerNotEquipped/你需要一把錘子來執行這個動作。,Notifications
InfantryStakes/步兵賭注,Notifications
Kicked/Cannoneer控制了這種火砲。,Notifications
LadderAssistJoined/一名球員正在協助你。梯子現在可以更快的速度運送。,Notifications
LadderAssistLeft/你不再受到幫助了。,Notifications
LadderAssister/你正在協助其他玩家移動梯子。,Notifications
LadderKicked/一個木匠控制了這個階梯。,Notifications
LadderMover/你可以控制階梯。按“{0}”繼續前進。,Notifications
LadderPlacedInPosition/梯子已放置在其位置。您可以按“{0}”來升高階梯。,Notifications
Limit/限制,Notifications
LoadingPositionError/加農炮的位置太靠近物體。你無法加載。,Notifications
MaterialPoints/物質點,Notifications
Materials/物料,Notifications
Mover/你可以控制大砲。按“{0}”繼續前進。,Notifications
NeedAmmo/你沒有攜帶任何彈藥。,Notifications
None/沒有,Notifications
NotEnoughMaterials/您的陣營沒有足夠的材料來構建此對象。,Notifications
Palisade/柵欄,Notifications
RammingPositionError/加農炮的位置太靠近物體。你無法撞擊。,Notifications
RocketAssister/你正在協助其他玩家移動火箭發射器。,Notifications
RocketAssisterJoined/一名球員正在協助你。現在可以以更快的速度攜帶發射器。,Notifications
RocketAssisterLeft/你不再受到幫助了。,Notifications
RocketCannotMount/火箭發射器無法在靠近物體的地方解壓縮。你無法在這裡打開包裝。,Notifications
RocketKicked/{0}控制了這門砲。,Notifications
RocketMover/你可以控制火箭發射器。按“{0}”繼續前進。,Notifications
RocketPlayerClassCannotDismount/你必須是一個Cannoneer或Rocketeer才能打包火箭發射器。,Notifications
RocketPlayerClassCannotMount/您必須是Cannoneer或Rocketeer來打開火箭發射器的包裝。,Notifications
RocketStack/火箭堆棧,Notifications
RowboatAssist/你正在協助其他玩家操縱划艇。,Notifications
RowboatSpawnBlocked/無法發射划艇。產卵受阻。,Notifications
Sandbag/沙袋,Notifications
SelectionMode/模式選擇器,Notifications
ShootingPlatform/柵欄平台,Notifications
SpadeConstructMode/挖,Notifications
SpadeDeconstructMode/Undig,Notifications
SwitchedSapperMode/切換模式為{0},Notifications
SwivelGun/旋轉槍,Notifications
SwivelGunCannotCarryByClass/你必須是一個工兵來攜帶旋轉槍。,Notifications
TooManyItemsLimit/你的陣營無法構建更多此對象。,Notifications
Keys/Chinese (Traditional),Warning Indicators
High Ping/高延遲,Warning Indicators
Unstable Ping/延遲不穩定,Warning Indicators
Server Performance/伺服器FPS,Warning Indicators
Client Performance/客戶端FPS,Warning Indicators
